order_id,order_date,store_id,product_id,qty,unit_price,discount,channel,unit_cost,revenue,cost,profit
16401,2024-07-10,S004,P010,7,10,0.05,Online,7.513256682183904,66.5,52.592796775287326,13.907203224712674
16402,2024-03-29,S001,P009,4,40,0.05,In-Store,29.85716186772882,152.0,119.42864747091528,32.57135252908472
16403,2024-02-01,S004,P010,2,40,0.1,Online,30.006378560169704,72.0,60.01275712033941,11.987242879660592
16404,2024-05-16,S002,P003,9,30,0.05,Online,23.64580469987666,256.5,212.81224229888994,43.68775770111006
16405,2024-06-04,S001,P008,6,20,0.0,Online,12.343555369977599,120.0,74.06133221986559,45.93866778013441
16406,2024-09-06,S002,P008,9,20,0.05,In-Store,15.49503450356901,171.0,139.45531053212108,31.544689467878925
16407,2024-04-04,S003,P007,8,50,0.2,In-Store,27.422564774458696,320.0,219.38051819566957,100.61948180433043
16408,2024-01-17,S003,P008,1,10,0.1,In-Store,7.817599858698418,9.0,7.817599858698418,1.1824001413015823
16409,2024-04-26,S001,P001,2,30,0.05,Online,17.192862288345076,57.0,34.38572457669015,22.61427542330985
16410,2024-11-28,S002,P003,2,20,0.05,Online,12.448035199721236,38.0,24.896070399442472,13.103929600557528
16411,2024-11-06,S001,P006,2,30,0.1,In-Store,19.63820153386623,54.0,39.27640306773246,14.72359693226754
16412,2024-01-10,S001,P007,4,50,0.05,Online,37.047718688502904,190.0,148.19087475401162,41.80912524598838
16413,2024-03-20,S004,P007,7,20,0.1,Online,12.335704697233353,126.0,86.34993288063347,39.650067119366526
16414,2024-05-13,S003,P006,7,30,0.0,Online,18.074037810811564,210.0,126.51826467568095,83.48173532431905
16415,2024-07-21,S001,P004,1,10,0.1,In-Store,7.948336687827715,9.0,7.948336687827715,1.051663312172285
16416,2024-04-25,S003,P005,8,10,0.05,In-Store,5.223745438509416,76.0,41.78996350807533,34.21003649192467
16417,2024-08-07,S004,P009,4,50,0.05,In-Store,25.383835698049683,190.0,101.53534279219873,88.46465720780127
16418,2024-09-09,S002,P001,8,20,0.0,In-Store,10.340153001760235,160.0,82.72122401408188,77.27877598591812
16419,2024-06-17,S001,P002,9,20,0.05,Online,15.485146077907373,171.0,139.36631470116635,31.633685298833655
16420,2024-11-30,S003,P005,7,10,0.2,In-Store,5.698351008267551,56.0,39.888457057872856,16.111542942127144
16421,2024-11-11,S001,P005,3,50,0.2,In-Store,25.655432347207242,120.0,76.96629704162173,43.03370295837827
16422,2024-07-23,S002,P007,3,40,0.05,In-Store,28.74515756287296,114.0,86.23547268861888,27.764527311381116
16423,2024-10-24,S001,P008,5,10,0.05,Online,6.921293631043039,47.5,34.6064681552152,12.893531844784803
16424,2024-09-04,S001,P010,7,10,0.05,Online,7.375240074141132,66.5,51.626680518987925,14.873319481012075
16425,2024-12-30,S003,P006,7,30,0.1,In-Store,19.71348406893952,189.0,137.99438848257662,51.005611517423375
16426,2024-03-11,S002,P006,9,50,0.05,Online,27.65720867828091,427.5,248.91487810452819,178.58512189547181
16427,2024-06-04,S004,P005,1,40,0.1,In-Store,23.487243758943713,36.0,23.487243758943713,12.512756241056287
16428,2024-04-11,S002,P005,3,50,0.05,In-Store,25.917943642201845,142.5,77.75383092660553,64.74616907339447
16429,2024-01-13,S002,P008,1,50,0.05,In-Store,35.55776297982894,47.5,35.55776297982894,11.942237020171063
16430,2024-09-27,S004,P005,6,10,0.05,Online,6.943007602709659,57.0,41.65804561625795,15.34195438374205
16431,2024-10-18,S001,P006,7,10,0.0,Online,7.041851136365973,70.0,49.292957954561814,20.707042045438186
16432,2024-08-07,S003,P003,2,10,0.1,In-Store,7.932925570740754,18.0,15.865851141481508,2.1341488585184916
16433,2024-01-15,S001,P005,9,30,0.0,Online,15.541853546693972,270.0,139.87668192024574,130.12331807975426
16434,2024-08-25,S001,P009,5,40,0.05,Online,20.780927542823008,190.0,103.90463771411504,86.09536228588496
16435,2024-04-26,S004,P003,3,40,0.0,In-Store,28.86066050385179,120.0,86.58198151155537,33.41801848844463
16436,2024-11-26,S004,P008,7,50,0.0,Online,39.59142621216554,350.0,277.1399834851588,72.86001651484122
16437,2024-02-25,S001,P007,7,10,0.2,In-Store,6.6281491520985645,56.0,46.39704406468995,9.60295593531005
16438,2024-12-16,S002,P004,1,50,0.0,Online,37.190415343996754,50.0,37.190415343996754,12.809584656003246
16439,2024-05-11,S003,P005,6,10,0.1,Online,6.828163669376636,54.0,40.968982016259815,13.031017983740185
16440,2024-08-13,S002,P008,3,50,0.05,In-Store,38.98593367363333,142.5,116.9578010209,25.542198979099993
16441,2024-11-03,S001,P010,7,50,0.05,In-Store,27.99431448047941,332.5,195.96020136335588,136.53979863664412
16442,2024-08-09,S001,P007,5,30,0.2,Online,18.25894993183006,120.0,91.2947496591503,28.7052503408497
16443,2024-06-21,S003,P010,4,30,0.2,In-Store,20.514762823834552,96.0,82.05905129533821,13.940948704661793
16444,2024-12-05,S002,P010,7,50,0.1,Online,27.979290007201968,315.0,195.85503005041377,119.14496994958623
16445,2024-10-11,S001,P002,7,10,0.1,In-Store,7.502439867869048,63.0,52.51707907508333,10.48292092491667
16446,2024-11-04,S001,P008,8,50,0.05,Online,36.96885898066811,380.0,295.7508718453449,84.24912815465512
16447,2024-06-05,S004,P008,5,10,0.05,Online,7.156835712125563,47.5,35.784178560627815,11.715821439372185
16448,2024-05-30,S003,P009,4,20,0.0,In-Store,13.720630572268108,80.0,54.88252228907243,25.117477710927567
16449,2024-07-03,S004,P002,1,40,0.1,Online,22.630422416366386,36.0,22.630422416366386,13.369577583633614
16450,2024-06-26,S004,P004,4,50,0.2,Online,38.04998980094645,160.0,152.1999592037858,7.800040796214205
16451,2024-01-21,S004,P002,1,20,0.05,Online,13.465418116809253,19.0,13.465418116809253,5.5345818831907465
16452,2024-04-21,S001,P004,7,50,0.05,In-Store,28.178562909548706,332.5,197.24994036684095,135.25005963315905
16453,2024-06-19,S002,P003,6,30,0.0,Online,21.632290216506117,180.0,129.7937412990367,50.2062587009633
16454,2024-05-17,S004,P007,7,40,0.2,Online,20.380088656073415,224.0,142.6606205925139,81.33937940748609
16455,2024-08-20,S002,P005,8,50,0.05,In-Store,28.270404008005308,380.0,226.16323206404246,153.83676793595754
16456,2024-11-27,S001,P007,6,30,0.1,Online,17.041572411202612,162.0,102.24943446721568,59.75056553278432
16457,2024-01-30,S004,P002,2,30,0.1,Online,17.62496824094888,54.0,35.24993648189776,18.750063518102237
16458,2024-11-02,S001,P004,2,20,0.1,In-Store,10.206245746474071,36.0,20.412491492948142,15.587508507051858
16459,2024-06-09,S004,P006,9,30,0.0,Online,22.583182374338183,270.0,203.24864136904364,66.75135863095636
16460,2024-03-18,S004,P005,6,20,0.0,In-Store,10.584114220655124,120.0,63.504685323930744,56.495314676069256
16461,2024-10-04,S001,P002,6,10,0.1,Online,7.487593972085314,54.0,44.925563832511884,9.074436167488116
16462,2024-11-15,S003,P007,1,10,0.2,Online,5.540805133209971,8.0,5.540805133209971,2.459194866790029
16463,2024-01-21,S003,P002,8,10,0.05,In-Store,7.522935662279574,76.0,60.18348529823659,15.81651470176341
16464,2024-12-28,S002,P009,8,10,0.05,In-Store,5.087276859874217,76.0,40.69821487899374,35.30178512100626
16465,2024-05-22,S002,P007,4,50,0.05,In-Store,36.767212330395296,190.0,147.06884932158118,42.93115067841882
16466,2024-02-05,S001,P003,7,20,0.1,In-Store,13.196796497670388,126.0,92.37757548369271,33.62242451630729
16467,2024-10-29,S001,P006,9,10,0.1,In-Store,5.648887308479351,81.0,50.83998577631416,30.16001422368584
16468,2024-08-01,S001,P005,1,30,0.1,In-Store,18.658405369763017,27.0,18.658405369763017,8.341594630236983
16469,2024-02-01,S003,P009,5,20,0.0,Online,10.582525687311076,100.0,52.91262843655538,47.08737156344462
16470,2024-07-04,S003,P003,8,50,0.0,In-Store,27.058735135315935,400.0,216.46988108252748,183.53011891747252
16471,2024-06-22,S004,P002,7,10,0.1,In-Store,6.101260677737854,63.0,42.70882474416498,20.29117525583502
16472,2024-02-23,S004,P002,4,20,0.1,Online,12.474552025996283,72.0,49.898208103985134,22.101791896014866
16473,2024-06-09,S001,P004,3,40,0.2,Online,29.312119207971833,96.0,87.9363576239155,8.063642376084502
16474,2024-09-06,S001,P001,1,10,0.05,Online,7.268886714764817,9.5,7.268886714764817,2.2311132852351827
16475,2024-09-07,S002,P009,3,20,0.0,In-Store,11.440681837323428,60.0,34.32204551197029,25.677954488029712
16476,2024-10-05,S003,P003,2,10,0.05,In-Store,5.551641735123567,19.0,11.103283470247135,7.896716529752865
16477,2024-06-19,S001,P005,5,40,0.1,In-Store,22.019729872351036,180.0,110.09864936175518,69.90135063824482
16478,2024-07-01,S003,P002,1,30,0.1,In-Store,20.316526449151,27.0,20.316526449151,6.683473550849001
16479,2024-01-02,S001,P008,4,30,0.2,In-Store,20.224806352724478,96.0,80.89922541089791,15.100774589102087
16480,2024-07-12,S004,P003,8,40,0.2,Online,21.25915163133568,256.0,170.07321305068544,85.92678694931456
16481,2024-06-14,S001,P005,9,20,0.0,Online,12.042414399444777,180.0,108.381729595003,71.618270404997
16482,2024-09-03,S004,P007,1,50,0.0,Online,38.11575399714442,50.0,38.11575399714442,11.884246002855583
16483,2024-08-31,S002,P002,3,10,0.05,Online,7.826842682293112,28.5,23.480528046879336,5.019471953120664
16484,2024-04-19,S002,P003,6,50,0.05,In-Store,39.57886673655377,285.0,237.4732004193226,47.52679958067739
16485,2024-11-18,S002,P008,5,10,0.0,In-Store,7.08086467093713,50.0,35.40432335468565,14.595676645314349
16486,2024-03-11,S001,P010,1,50,0.1,Online,25.565800020688894,45.0,25.565800020688894,19.434199979311106
16487,2024-06-12,S002,P008,2,10,0.0,Online,6.455522848908838,20.0,12.911045697817675,7.088954302182325
16488,2024-10-11,S001,P003,2,30,0.05,Online,17.18872666297157,57.0,34.37745332594314,22.622546674056863
16489,2024-04-22,S003,P010,7,10,0.0,Online,7.663901592066608,70.0,53.64731114446626,16.352688855533742
16490,2024-08-15,S004,P007,6,10,0.05,Online,5.127018863213061,57.0,30.762113179278366,26.237886820721634
16491,2024-10-27,S003,P002,6,40,0.05,Online,21.3553943001979,228.0,128.1323658011874,99.8676341988126
16492,2024-01-16,S001,P009,1,40,0.05,In-Store,23.43476812799706,38.0,23.43476812799706,14.56523187200294
16493,2024-01-31,S002,P008,1,10,0.2,Online,7.102574495712504,8.0,7.102574495712504,0.8974255042874963
16494,2024-06-10,S004,P009,4,10,0.1,In-Store,7.80859175450936,36.0,31.23436701803744,4.765632981962561
16495,2024-11-01,S002,P009,6,20,0.05,Online,12.329047562064536,114.0,73.97428537238721,40.025714627612786
16496,2024-07-11,S003,P007,6,30,0.1,Online,18.074791197046345,162.0,108.44874718227807,53.55125281772193
16497,2024-07-28,S001,P004,5,10,0.1,Online,7.3481147261083155,45.0,36.740573630541576,8.259426369458424
16498,2024-08-19,S004,P005,4,10,0.0,In-Store,7.694625430175389,40.0,30.778501720701556,9.221498279298444
16499,2024-07-02,S004,P007,2,30,0.2,In-Store,15.788342352617304,48.0,31.57668470523461,16.42331529476539
16500,2024-01-15,S001,P005,7,20,0.2,Online,15.916684225928957,112.0,111.4167895815027,0.5832104184973019
16501,2024-10-31,S001,P010,6,40,0.1,In-Store,26.116912210526205,216.0,156.70147326315723,59.298526736842774
16502,2024-07-27,S004,P008,7,40,0.1,In-Store,31.93096242941352,252.0,223.51673700589464,28.48326299410536
16503,2024-06-20,S003,P005,3,30,0.0,In-Store,15.114475235388566,90.0,45.3434257061657,44.6565742938343
16504,2024-09-22,S003,P005,1,10,0.0,Online,7.672938278739977,10.0,7.672938278739977,2.327061721260023
16505,2024-01-20,S002,P005,1,40,0.05,In-Store,21.18447631389973,38.0,21.18447631389973,16.81552368610027
16506,2024-03-10,S004,P004,4,10,0.2,Online,7.333391816920601,32.0,29.333567267682405,2.6664327323175954
16507,2024-01-08,S001,P007,4,50,0.2,In-Store,25.00434649785201,160.0,100.01738599140803,59.982614008591966
16508,2024-02-03,S001,P002,7,10,0.1,In-Store,5.409040235701275,63.0,37.86328164990892,25.13671835009108
16509,2024-08-11,S001,P010,7,40,0.05,In-Store,21.93145894612606,266.0,153.5202126228824,112.47978737711759
16510,2024-06-27,S001,P004,4,10,0.1,In-Store,6.821525843716004,36.0,27.286103374864016,8.713896625135984
16511,2024-09-02,S004,P003,7,10,0.1,In-Store,7.081838790603846,63.0,49.57287153422692,13.42712846577308
16512,2024-09-16,S003,P010,8,20,0.05,Online,10.540209441226136,152.0,84.32167552980908,67.67832447019092
16513,2024-04-17,S002,P008,9,20,0.2,In-Store,12.435353287948505,144.0,111.91817959153654,32.08182040846346
16514,2024-08-29,S003,P007,6,10,0.1,Online,7.1053208250153705,54.0,42.63192495009223,11.368075049907773
16515,2024-01-24,S002,P003,4,30,0.1,In-Store,23.185919838316813,108.0,92.74367935326725,15.256320646732746
16516,2024-08-03,S001,P004,2,30,0.0,Online,16.70592184080562,60.0,33.41184368161124,26.588156318388762
16517,2024-02-24,S001,P004,9,30,0.2,In-Store,18.82272438226443,216.0,169.40451944037986,46.59548055962014
16518,2024-01-26,S004,P010,7,30,0.1,In-Store,17.052207551665525,189.0,119.36545286165867,69.63454713834133
16519,2024-10-07,S001,P007,6,40,0.05,Online,20.44276009088999,228.0,122.65656054533994,105.34343945466006
16520,2024-10-18,S004,P008,4,30,0.1,Online,19.103880102820064,108.0,76.41552041128026,31.584479588719745
16521,2024-11-22,S004,P004,4,40,0.0,In-Store,25.036620320300067,160.0,100.14648128120027,59.853518718799734
16522,2024-07-04,S004,P008,2,30,0.2,In-Store,22.394344576456426,48.0,44.78868915291285,3.211310847087148
16523,2024-01-12,S001,P001,1,10,0.2,In-Store,7.671516184944446,8.0,7.671516184944446,0.328483815055554
16524,2024-05-08,S001,P009,5,30,0.0,In-Store,18.18046416182639,150.0,90.90232080913195,59.09767919086805
16525,2024-07-26,S003,P007,6,10,0.0,In-Store,7.12486272583571,60.0,42.74917635501426,17.250823644985743
16526,2024-05-12,S002,P004,9,10,0.05,Online,6.733704446326957,85.5,60.60334001694261,24.89665998305739
16527,2024-12-04,S003,P008,1,20,0.0,In-Store,14.620310308225639,20.0,14.620310308225639,5.379689691774361
16528,2024-07-14,S001,P010,5,50,0.1,Online,27.194783182957337,225.0,135.9739159147867,89.02608408521331
16529,2024-09-18,S002,P002,5,50,0.2,In-Store,37.19484392432098,200.0,185.9742196216049,14.025780378395098
16530,2024-10-08,S004,P008,9,10,0.2,Online,6.808145863292968,72.0,61.27331276963672,10.726687230363282
16531,2024-04-12,S002,P010,4,50,0.1,Online,36.511920614836924,180.0,146.0476824593477,33.9523175406523
16532,2024-04-29,S004,P006,3,50,0.1,In-Store,31.299969521805103,135.0,93.8999085654153,41.1000914345847
16533,2024-07-01,S001,P007,3,30,0.1,In-Store,15.074157565284832,81.0,45.22247269585449,35.77752730414551
16534,2024-01-09,S002,P007,6,50,0.05,In-Store,38.76949381357795,285.0,232.6169628814677,52.383037118532286
16535,2024-02-14,S004,P002,1,50,0.05,In-Store,35.9270962619677,47.5,35.9270962619677,11.572903738032302
16536,2024-08-31,S003,P002,1,50,0.1,Online,35.361327682310915,45.0,35.361327682310915,9.638672317689085
16537,2024-09-26,S003,P004,1,20,0.2,Online,12.839636904366074,16.0,12.839636904366074,3.160363095633926
16538,2024-04-21,S004,P006,7,50,0.2,Online,25.65788950146068,280.0,179.60522651022475,100.39477348977525
16539,2024-02-24,S003,P004,5,30,0.1,In-Store,16.24035000578501,135.0,81.20175002892506,53.79824997107494
16540,2024-01-15,S003,P006,9,40,0.2,Online,25.26269497347475,288.0,227.36425476127278,60.635745238727225
16541,2024-02-06,S002,P005,3,20,0.0,Online,14.76024243994039,60.0,44.28072731982117,15.719272680178833
16542,2024-06-26,S003,P006,6,30,0.05,In-Store,23.008218629225155,171.0,138.04931177535093,32.95068822464907
16543,2024-05-06,S002,P009,7,10,0.1,In-Store,6.373443885261919,63.0,44.61410719683343,18.38589280316657
16544,2024-04-26,S001,P006,3,30,0.0,In-Store,23.954837419750138,90.0,71.86451225925042,18.135487740749582
16545,2024-12-05,S003,P006,9,40,0.05,In-Store,31.757555639490043,342.0,285.81800075541037,56.18199924458963
16546,2024-03-12,S001,P008,2,20,0.1,Online,12.181997654944524,36.0,24.36399530988905,11.636004690110951
16547,2024-12-17,S003,P005,7,40,0.0,Online,20.777813294134894,280.0,145.44469305894427,134.55530694105573
16548,2024-04-20,S004,P005,4,10,0.05,In-Store,6.4786559562802815,38.0,25.914623825121126,12.085376174878874
16549,2024-05-28,S004,P010,9,10,0.2,In-Store,7.938453149621099,72.0,71.44607834658989,0.5539216534101143
16550,2024-07-03,S001,P001,7,10,0.05,Online,6.097492392125164,66.5,42.68244674487615,23.817553255123848
16551,2024-04-14,S001,P006,8,30,0.05,In-Store,18.163010276116502,228.0,145.30408220893202,82.69591779106798
16552,2024-05-26,S001,P001,3,30,0.1,In-Store,17.736047349234227,81.0,53.20814204770268,27.79185795229732
16553,2024-08-08,S004,P008,6,50,0.05,Online,39.250706582385696,285.0,235.50423949431416,49.49576050568584
16554,2024-11-09,S001,P010,4,10,0.1,Online,5.564867839409492,36.0,22.259471357637967,13.740528642362033
16555,2024-12-16,S004,P009,4,40,0.2,Online,25.223432960569568,128.0,100.89373184227827,27.10626815772173
16556,2024-01-06,S001,P006,2,10,0.1,Online,5.613380957524578,18.0,11.226761915049156,6.773238084950844
16557,2024-09-16,S002,P009,9,20,0.05,Online,10.670427432420373,171.0,96.03384689178336,74.96615310821664
16558,2024-10-25,S002,P002,1,30,0.1,Online,18.92842271726187,27.0,18.92842271726187,8.07157728273813
16559,2024-12-14,S003,P009,1,10,0.2,Online,7.417780442783341,8.0,7.417780442783341,0.5822195572166589
16560,2024-02-11,S002,P004,7,50,0.1,In-Store,25.116237958975677,315.0,175.81366571282973,139.18633428717027
16561,2024-09-15,S001,P003,7,10,0.0,In-Store,6.455131961727886,70.0,45.185923732095205,24.814076267904795
16562,2024-09-27,S002,P001,4,50,0.05,Online,32.58883487897557,190.0,130.35533951590227,59.64466048409773
16563,2024-02-16,S002,P001,8,30,0.0,Online,15.683937845090792,240.0,125.47150276072634,114.52849723927366
16564,2024-03-25,S001,P008,5,30,0.0,Online,23.80501391051135,150.0,119.02506955255674,30.974930447443256
16565,2024-06-22,S002,P002,6,50,0.05,Online,27.967382872137847,285.0,167.80429723282708,117.19570276717292
16566,2024-02-27,S001,P001,4,20,0.1,In-Store,15.439735394664496,72.0,61.75894157865798,10.241058421342018
16567,2024-07-17,S002,P002,3,30,0.2,Online,17.063742989782558,72.0,51.19122896934768,20.808771030652323
16568,2024-07-27,S001,P003,2,50,0.0,In-Store,32.86940192582596,100.0,65.73880385165192,34.26119614834808
16569,2024-09-04,S004,P004,8,30,0.2,Online,22.202015643608487,192.0,177.6161251488679,14.383874851132106
16570,2024-07-29,S004,P009,5,10,0.1,Online,7.84936789626142,45.0,39.2468394813071,5.753160518692901
16571,2024-02-08,S003,P007,6,40,0.1,Online,24.817839693237246,216.0,148.90703815942348,67.09296184057652
16572,2024-09-08,S002,P005,6,20,0.0,In-Store,10.420583089996349,120.0,62.52349853997809,57.47650146002191
16573,2024-05-10,S003,P005,4,40,0.2,In-Store,20.27585324690595,128.0,81.1034129876238,46.8965870123762
16574,2024-10-17,S001,P006,9,20,0.1,In-Store,15.24282761691545,162.0,137.18544855223905,24.814551447760948
16575,2024-09-06,S004,P001,7,10,0.05,Online,6.436138530099688,66.5,45.052969710697816,21.447030289302184
16576,2024-02-21,S001,P006,8,50,0.0,In-Store,27.249234613927204,400.0,217.99387691141763,182.00612308858237
16577,2024-01-14,S003,P006,7,50,0.1,Online,31.962093798792026,315.0,223.7346565915442,91.2653434084558
16578,2024-06-04,S001,P005,4,50,0.0,In-Store,28.33660521415675,200.0,113.346420856627,86.653579143373
16579,2024-01-30,S001,P010,9,10,0.0,Online,7.098382471481306,90.0,63.88544224333176,26.11455775666824
16580,2024-03-30,S001,P009,2,40,0.05,Online,24.88879858631851,76.0,49.77759717263702,26.222402827362977
16581,2024-06-15,S001,P010,5,30,0.1,Online,21.55324456376263,135.0,107.76622281881315,27.233777181186852
16582,2024-12-16,S004,P010,2,50,0.05,In-Store,36.47507343389403,95.0,72.95014686778806,22.049853132211936
16583,2024-03-09,S001,P005,8,30,0.0,In-Store,18.36795192582978,240.0,146.94361540663823,93.05638459336177
16584,2024-06-11,S001,P009,9,40,0.1,In-Store,27.958432962417675,324.0,251.62589666175907,72.37410333824093
16585,2024-08-29,S004,P010,3,30,0.2,Online,21.963758123765036,72.0,65.89127437129511,6.108725628704889
16586,2024-02-21,S001,P007,5,30,0.0,In-Store,15.45938446923816,150.0,77.2969223461908,72.7030776538092
16587,2024-05-21,S001,P003,9,30,0.1,In-Store,16.738098671388865,243.0,150.64288804249978,92.35711195750022
16588,2024-03-03,S003,P009,6,10,0.05,Online,7.946874403986053,57.0,47.68124642391632,9.31875357608368
16589,2024-10-18,S004,P010,3,40,0.0,In-Store,20.086482482445458,120.0,60.25944744733637,59.74055255266363
16590,2024-03-31,S002,P007,6,30,0.1,In-Store,17.816384625699484,162.0,106.8983077541969,55.10169224580309
16591,2024-05-31,S001,P004,9,50,0.05,Online,36.73282690312421,427.5,330.5954421281179,96.9045578718821
16592,2024-06-05,S003,P009,7,50,0.2,In-Store,29.74461426708545,280.0,208.21229986959816,71.78770013040184
16593,2024-11-04,S004,P006,4,40,0.05,In-Store,29.833083965601777,152.0,119.3323358624071,32.667664137592894
16594,2024-12-30,S001,P009,4,10,0.0,In-Store,5.396931744596043,40.0,21.587726978384172,18.412273021615828
16595,2024-05-29,S002,P004,1,30,0.05,In-Store,22.89111427419997,28.5,22.89111427419997,5.608885725800029
16596,2024-11-23,S001,P010,3,10,0.1,Online,6.418124368356393,27.0,19.254373105069178,7.7456268949308225
16597,2024-09-27,S003,P002,9,40,0.0,In-Store,20.442695881355476,360.0,183.98426293219927,176.01573706780073
16598,2024-03-09,S004,P009,1,20,0.0,In-Store,13.739840665293407,20.0,13.739840665293407,6.260159334706593
16599,2024-04-25,S003,P010,2,50,0.1,In-Store,29.158878349263933,90.0,58.317756698527866,31.682243301472134
16600,2024-07-10,S004,P004,2,30,0.05,Online,21.303790126521957,57.0,42.60758025304391,14.392419746956087
16601,2024-01-04,S002,P002,8,30,0.1,Online,23.124613352786625,216.0,184.996906822293,31.003093177707
16602,2024-03-15,S001,P007,6,40,0.1,Online,21.003776356550567,216.0,126.0226581393034,89.9773418606966
16603,2024-10-24,S003,P007,7,40,0.0,Online,22.931210758571314,280.0,160.5184753099992,119.48152469000081
16604,2024-08-28,S002,P005,4,10,0.0,Online,6.173342535458508,40.0,24.69337014183403,15.30662985816597
16605,2024-01-30,S002,P005,4,50,0.1,Online,39.39856004603675,180.0,157.594240184147,22.405759815853003
16606,2024-05-22,S001,P008,4,10,0.2,In-Store,6.216634468244537,32.0,24.86653787297815,7.133462127021851
16607,2024-11-21,S003,P006,6,40,0.2,In-Store,21.35937063502316,192.0,128.15622381013895,63.843776189861046
16608,2024-07-01,S001,P001,4,50,0.2,Online,29.464625188202433,160.0,117.85850075280973,42.14149924719027
16609,2024-01-16,S001,P004,1,40,0.2,Online,20.23180512819362,32.0,20.23180512819362,11.76819487180638
16610,2024-04-20,S004,P001,1,10,0.05,In-Store,5.573558934190526,9.5,5.573558934190526,3.926441065809474
16611,2024-12-25,S004,P005,8,10,0.0,Online,6.829158165034119,80.0,54.633265320272955,25.366734679727045
16612,2024-07-19,S001,P005,2,10,0.2,In-Store,5.506338619182808,16.0,11.012677238365615,4.987322761634385
16613,2024-04-16,S004,P004,9,20,0.1,Online,15.502984417636174,162.0,139.52685975872558,22.47314024127442
16614,2024-06-10,S003,P009,8,10,0.0,In-Store,7.139870706139419,80.0,57.11896564911535,22.881034350884647
16615,2024-10-09,S004,P008,1,30,0.05,In-Store,21.194011245578896,28.5,21.194011245578896,7.305988754421104
16616,2024-09-25,S002,P010,8,10,0.0,In-Store,6.341681083438245,80.0,50.73344866750596,29.26655133249404
16617,2024-06-03,S001,P003,9,40,0.2,Online,29.36403633082682,288.0,264.2763269774414,23.723673022558614
16618,2024-03-13,S001,P005,4,10,0.05,In-Store,5.562337335767942,38.0,22.249349343071767,15.750650656928233
16619,2024-07-15,S003,P006,7,40,0.05,In-Store,25.320870217245194,266.0,177.24609152071636,88.75390847928364
16620,2024-08-30,S001,P005,4,40,0.1,In-Store,31.925861504623285,144.0,127.70344601849314,16.29655398150686
16621,2024-03-26,S004,P008,3,50,0.1,Online,29.30133284665167,135.0,87.90399853995501,47.09600146004499
16622,2024-10-13,S002,P005,1,20,0.05,In-Store,12.430823095150462,19.0,12.430823095150462,6.569176904849538
16623,2024-09-15,S001,P008,2,40,0.0,In-Store,22.64402678020791,80.0,45.28805356041582,34.71194643958418
16624,2024-10-12,S004,P010,7,40,0.1,In-Store,20.90999829601239,252.0,146.36998807208673,105.63001192791327
16625,2024-05-28,S002,P010,6,30,0.2,Online,18.63154460713413,144.0,111.78926764280479,32.21073235719521
16626,2024-12-20,S001,P003,8,10,0.05,Online,5.435794783266626,76.0,43.48635826613301,32.51364173386699
16627,2024-07-08,S001,P005,3,20,0.0,Online,13.069842508871323,60.0,39.20952752661397,20.790472473386032
16628,2024-08-04,S001,P004,6,20,0.0,Online,14.516169450202625,120.0,87.09701670121575,32.90298329878425
16629,2024-12-20,S002,P006,6,50,0.1,In-Store,37.722010660679054,270.0,226.33206396407434,43.66793603592566
16630,2024-03-26,S001,P003,2,40,0.0,In-Store,22.016213020311035,80.0,44.03242604062207,35.96757395937793
16631,2024-08-03,S001,P010,1,40,0.1,Online,30.819620471224923,36.0,30.819620471224923,5.180379528775077
16632,2024-11-15,S004,P004,2,30,0.0,Online,18.235321901599253,60.0,36.470643803198506,23.529356196801494
16633,2024-04-27,S004,P004,9,20,0.0,In-Store,12.687312464211322,180.0,114.1858121779019,65.8141878220981
16634,2024-03-27,S004,P005,6,10,0.05,In-Store,6.747442457041398,57.0,40.48465474224839,16.515345257751612
16635,2024-02-09,S004,P006,3,50,0.0,Online,27.23538356508466,150.0,81.70615069525398,68.29384930474602
16636,2024-06-09,S001,P002,7,50,0.0,Online,37.62442797327288,350.0,263.37099581291017,86.62900418708983
16637,2024-07-09,S002,P010,1,50,0.0,In-Store,36.83992623285256,50.0,36.83992623285256,13.160073767147438
16638,2024-01-25,S001,P008,8,50,0.2,In-Store,32.09378189565901,320.0,256.7502551652721,63.24974483472789
16639,2024-05-31,S003,P004,7,20,0.1,In-Store,11.9055398533776,126.0,83.3387789736432,42.6612210263568
16640,2024-04-04,S002,P007,3,40,0.2,In-Store,25.963434008282288,96.0,77.89030202484686,18.10969797515314
16641,2024-02-15,S003,P007,4,20,0.05,In-Store,13.926029542991964,76.0,55.704118171967856,20.295881828032144
16642,2024-05-17,S001,P010,7,10,0.05,In-Store,7.1010009882302425,66.5,49.7070069176117,16.7929930823883
16643,2024-10-14,S002,P002,4,50,0.2,Online,31.56539648095787,160.0,126.26158592383148,33.738414076168525
16644,2024-12-18,S002,P007,5,20,0.0,In-Store,10.159308977706463,100.0,50.79654488853231,49.20345511146769
16645,2024-06-12,S004,P001,1,10,0.05,In-Store,7.139077907858961,9.5,7.139077907858961,2.360922092141039
16646,2024-01-16,S001,P002,5,30,0.0,In-Store,17.878287351753123,150.0,89.39143675876562,60.60856324123438
16647,2024-01-18,S003,P005,4,50,0.1,Online,38.18248434873254,180.0,152.72993739493015,27.270062605069853
16648,2024-05-15,S002,P008,3,40,0.0,Online,25.05989995973911,120.0,75.17969987921732,44.820300120782676
