order_id,order_date,store_id,product_id,qty,unit_price,discount,channel,unit_cost,revenue,cost,profit,Rev_Calc,Rev_Diff,rev_flag
9523,06-Jun-24,S002,P005,1,30,0.05,In-Store,20.1324,28.5,20.1324,8.3676,30,1.5,OK
9708,12-Jul-24,S004,P010,1,30,0.05,In-Store,20.0605,28.5,20.0605,8.4395,30,1.5,OK
9950,24-Feb-24,S002,P008,1,30,0.05,In-Store,23.2995,28.5,23.2995,5.2005,30,1.5,OK
10136,10-Jan-24,S002,P007,1,30,0.05,In-Store,15.5295,28.5,15.5295,12.9705,30,1.5,OK
10138,21-Oct-24,S003,P004,1,30,0.05,In-Store,23.4016,28.5,23.4016,5.0984,30,1.5,OK
10309,31-Aug-24,S001,P007,1,30,0.05,Online,21.0674,28.5,21.0674,7.4326,30,1.5,OK
10433,10-May-24,S004,P003,1,30,0.05,Online,21.2111,28.5,21.2111,7.2889,30,1.5,OK
10599,08-Mar-24,S001,P002,1,30,0.05,In-Store,20.0399,28.5,20.0399,8.4601,30,1.5,OK
10642,14-Aug-24,S001,P005,1,30,0.05,Online,22.553,28.5,22.553,5.947,30,1.5,OK
10709,23-Feb-24,S002,P005,1,30,0.05,Online,16.2405,28.5,16.2405,12.2595,30,1.5,OK
10849,22-Aug-24,S001,P010,1,30,0.05,In-Store,18.9886,28.5,18.9886,9.5114,30,1.5,OK
11243,04-Jan-24,S001,P007,1,30,0.05,In-Store,15.5192,28.5,15.5192,12.9808,30,1.5,OK
11899,17-Jan-24,S003,P001,1,30,0.05,Online,23.234,28.5,23.234,5.266,30,1.5,OK
12924,30-Sep-24,S004,P005,1,30,0.05,Online,17.6303,28.5,17.6303,10.8697,30,1.5,OK
13528,11-May-24,S002,P008,1,30,0.05,In-Store,22.6602,28.5,22.6602,5.8398,30,1.5,OK
13544,26-Jul-24,S002,P007,1,30,0.05,In-Store,15.0854,28.5,15.0854,13.4146,30,1.5,OK
13746,02-Dec-24,S001,P002,1,30,0.05,In-Store,16.2575,28.5,16.2575,12.2425,30,1.5,OK
13940,13-Sep-24,S002,P010,1,30,0.05,Online,19.065,28.5,19.065,9.435,30,1.5,OK
14128,17-Feb-24,S001,P003,1,30,0.05,Online,21.2084,28.5,21.2084,7.2916,30,1.5,OK
14158,24-Mar-24,S001,P001,1,30,0.05,Online,15.6018,28.5,15.6018,12.8982,30,1.5,OK
14201,08-Feb-24,S001,P008,1,30,0.05,Online,23.5101,28.5,23.5101,4.9899,30,1.5,OK
14258,06-Oct-24,S002,P010,1,30,0.05,In-Store,18.8466,28.5,18.8466,9.6534,30,1.5,OK
14310,19-Apr-24,S004,P008,1,30,0.05,Online,20.6589,28.5,20.6589,7.8411,30,1.5,OK
14430,28-Jul-24,S002,P001,1,30,0.05,Online,19.092,28.5,19.092,9.408,30,1.5,OK
15089,14-Aug-24,S003,P006,1,30,0.05,Online,18.0407,28.5,18.0407,10.4593,30,1.5,OK
15299,04-Jan-24,S003,P005,1,30,0.05,Online,15.4298,28.5,15.4298,13.0702,30,1.5,OK
15351,17-Jan-24,S003,P006,1,30,0.05,Online,23.6213,28.5,23.6213,4.8787,30,1.5,OK
15481,02-Jun-24,S003,P009,1,30,0.05,Online,15.9946,28.5,15.9946,12.5054,30,1.5,OK
15685,14-Jun-24,S004,P006,1,30,0.05,In-Store,21.3237,28.5,21.3237,7.1763,30,1.5,OK
16595,29-May-24,S002,P004,1,30,0.05,In-Store,22.8911,28.5,22.8911,5.6089,30,1.5,OK
16615,09-Oct-24,S004,P008,1,30,0.05,In-Store,21.194,28.5,21.194,7.306,30,1.5,OK
16960,20-Dec-24,S001,P001,1,30,0.05,In-Store,18.9153,28.5,18.9153,9.5847,30,1.5,OK
17177,11-Jul-24,S003,P006,1,30,0.05,In-Store,19.7754,28.5,19.7754,8.7246,30,1.5,OK
17294,02-Nov-24,S004,P005,1,30,0.05,Online,19.5585,28.5,19.5585,8.9415,30,1.5,OK
17332,06-Aug-24,S004,P005,1,30,0.05,Online,19.111,28.5,19.111,9.389,30,1.5,OK
17528,12-Apr-24,S002,P005,1,30,0.05,In-Store,21.5996,28.5,21.5996,6.9004,30,1.5,OK
17593,12-Dec-24,S004,P002,1,30,0.05,In-Store,18.4757,28.5,18.4757,10.0243,30,1.5,OK
17878,05-Dec-24,S001,P010,1,30,0.05,Online,21.5215,28.5,21.5215,6.9785,30,1.5,OK
17904,20-Apr-24,S002,P006,1,30,0.05,Online,17.235,28.5,17.235,11.265,30,1.5,OK
18142,08-Sep-24,S003,P004,1,30,0.05,Online,23.4275,28.5,23.4275,5.0725,30,1.5,OK
18333,23-Jan-24,S003,P003,1,30,0.05,In-Store,15.8497,28.5,15.8497,12.6503,30,1.5,OK
18475,26-May-24,S002,P010,1,30,0.05,In-Store,19.4332,28.5,19.4332,9.0668,30,1.5,OK
18701,13-Jul-24,S003,P002,1,30,0.05,Online,22.9502,28.5,22.9502,5.5498,30,1.5,OK
18844,05-Jun-24,S004,P003,1,30,0.05,Online,22.1754,28.5,22.1754,6.3246,30,1.5,OK
18865,25-Jun-24,S002,P008,1,30,0.05,In-Store,16.5469,28.5,16.5469,11.9531,30,1.5,OK
19041,05-Nov-24,S002,P005,1,30,0.05,In-Store,19.0208,28.5,19.0208,9.4792,30,1.5,OK
19257,28-Jan-24,S001,P004,1,30,0.05,Online,18.7975,28.5,18.7975,9.7025,30,1.5,OK
19417,11-Nov-24,S001,P008,1,30,0.05,Online,17.9177,28.5,17.9177,10.5823,30,1.5,OK
19425,02-Jun-24,S001,P009,1,30,0.05,In-Store,16.6557,28.5,16.6557,11.8443,30,1.5,OK
19609,26-Feb-24,S002,P005,1,30,0.05,Online,16.4143,28.5,16.4143,12.0857,30,1.5,OK
19912,08-Aug-24,S002,P006,1,30,0.05,Online,18.1961,28.5,18.1961,10.3039,30,1.5,OK
164,10-Oct-24,S001,P003,6,30,0.05,Online,18.4271,171,110.5624,60.4376,180,9,OK
335,15-Feb-24,S004,P005,6,30,0.05,Online,23.3892,171,140.3349,30.6651,180,9,OK
1206,24-Mar-24,S004,P009,6,30,0.05,In-Store,20.6825,171,124.0949,46.9051,180,9,OK
1268,01-Apr-24,S004,P005,6,30,0.05,In-Store,17.5839,171,105.5036,65.4964,180,9,OK
1856,20-Sep-24,S004,P002,6,30,0.05,Online,23.752,171,142.5122,28.4878,180,9,OK
1997,30-Apr-24,S004,P002,6,30,0.05,Online,20.5441,171,123.2644,47.7356,180,9,OK
2055,17-Dec-24,S001,P005,6,30,0.05,In-Store,16.0009,171,96.0051,74.9949,180,9,OK
2429,08-Jun-24,S004,P001,6,30,0.05,In-Store,19.4693,171,116.816,54.184,180,9,OK
2668,23-Jan-24,S004,P001,6,30,0.05,In-Store,16.6745,171,100.0469,70.9531,180,9,OK
3040,29-Dec-24,S002,P001,6,30,0.05,Online,15.4976,171,92.9856,78.0144,180,9,OK
3497,05-Nov-24,S001,P009,6,30,0.05,Online,23.7432,171,142.4592,28.5408,180,9,OK
3506,20-Jan-24,S004,P009,6,30,0.05,Online,22.9089,171,137.4537,33.5463,180,9,OK
3523,15-Mar-24,S001,P005,6,30,0.05,In-Store,22.6033,171,135.6199,35.3801,180,9,OK
3540,23-Nov-24,S002,P008,6,30,0.05,Online,19.2978,171,115.7871,55.2129,180,9,OK
3568,12-Jul-24,S003,P007,6,30,0.05,Online,22.002,171,132.0123,38.9877,180,9,OK
3753,29-Oct-24,S001,P009,6,30,0.05,In-Store,19.7992,171,118.7954,52.2046,180,9,OK
3907,21-Feb-24,S003,P008,6,30,0.05,In-Store,23.8322,171,142.9933,28.0067,180,9,OK
4044,22-Apr-24,S001,P002,6,30,0.05,Online,16.7721,171,100.6326,70.3674,180,9,OK
4051,21-Jun-24,S002,P008,6,30,0.05,Online,19.5511,171,117.3067,53.6933,180,9,OK
4441,07-Feb-24,S004,P006,6,30,0.05,In-Store,20.5328,171,123.1968,47.8032,180,9,OK
4542,09-Nov-24,S002,P002,6,30,0.05,Online,18.9971,171,113.9828,57.0172,180,9,OK
4691,30-Nov-24,S004,P007,6,30,0.05,In-Store,20.2797,171,121.6783,49.3217,180,9,OK
4697,18-Nov-24,S003,P004,6,30,0.05,Online,16.3601,171,98.1603,72.8397,180,9,OK
4776,11-Aug-24,S001,P002,6,30,0.05,In-Store,16.9119,171,101.4716,69.5284,180,9,OK
4866,08-Mar-24,S004,P008,6,30,0.05,In-Store,21.064,171,126.3841,44.6159,180,9,OK
4942,26-Jan-24,S001,P006,6,30,0.05,In-Store,15.71,171,94.2598,76.7402,180,9,OK
5447,14-Jan-24,S003,P003,6,30,0.05,Online,21.1283,171,126.7696,44.2304,180,9,OK
5647,27-Jan-24,S002,P004,6,30,0.05,Online,23.983,171,143.8982,27.1018,180,9,OK
5784,19-Jul-24,S001,P007,6,30,0.05,In-Store,21.523,171,129.1381,41.8619,180,9,OK
5829,27-May-24,S004,P008,6,30,0.05,Online,21.6879,171,130.1276,40.8724,180,9,OK
5938,29-Jul-24,S003,P006,6,30,0.05,In-Store,18.7614,171,112.5681,58.4319,180,9,OK
6098,31-May-24,S002,P009,6,30,0.05,In-Store,17.4404,171,104.6427,66.3573,180,9,OK
6183,25-Mar-24,S001,P002,6,30,0.05,In-Store,16.9453,171,101.6717,69.3283,180,9,OK
6378,08-Aug-24,S003,P010,6,30,0.05,Online,21.6568,171,129.9406,41.0594,180,9,OK
6471,13-Oct-24,S002,P007,6,30,0.05,Online,22.1483,171,132.8899,38.1101,180,9,OK
6838,18-Apr-24,S003,P002,6,30,0.05,In-Store,19.5436,171,117.2614,53.7386,180,9,OK
6930,08-Nov-24,S002,P002,6,30,0.05,Online,20.5866,171,123.5195,47.4805,180,9,OK
7171,07-Dec-24,S001,P008,6,30,0.05,In-Store,22.951,171,137.7058,33.2942,180,9,OK
7520,09-Jun-24,S004,P005,6,30,0.05,In-Store,15.0986,171,90.5914,80.4086,180,9,OK
7617,27-Jul-24,S001,P003,6,30,0.05,In-Store,15.2927,171,91.7563,79.2437,180,9,OK
7689,14-Mar-24,S004,P006,6,30,0.05,Online,23.9368,171,143.6205,27.3795,180,9,OK
7710,03-Jan-24,S001,P006,6,30,0.05,In-Store,15.4163,171,92.4978,78.5022,180,9,OK
7765,03-Nov-24,S001,P001,6,30,0.05,In-Store,21.4805,171,128.8827,42.1173,180,9,OK
8558,29-Oct-24,S001,P004,6,30,0.05,In-Store,16.1169,171,96.7015,74.2985,180,9,OK
8925,07-Apr-24,S003,P008,6,30,0.05,In-Store,19.0399,171,114.2392,56.7608,180,9,OK
9001,12-Oct-24,S004,P001,6,30,0.05,Online,15.9741,171,95.8448,75.1552,180,9,OK
9060,27-Aug-24,S002,P003,6,30,0.05,Online,21.8931,171,131.3587,39.6413,180,9,OK
9104,26-Oct-24,S004,P010,6,30,0.05,In-Store,22.9316,171,137.5894,33.4106,180,9,OK
9204,29-Jun-24,S004,P006,6,30,0.05,In-Store,19.7416,171,118.4496,52.5504,180,9,OK
9221,08-May-24,S004,P004,6,30,0.05,Online,20.894,171,125.3637,45.6363,180,9,OK
9229,25-Jan-24,S001,P006,6,30,0.05,In-Store,15.3245,171,91.9471,79.0529,180,9,OK
9611,10-Mar-24,S001,P006,6,30,0.05,Online,23.752,171,142.5119,28.4881,180,9,OK
9749,24-May-24,S001,P007,6,30,0.05,In-Store,20.1202,171,120.721,50.279,180,9,OK
10156,05-Oct-24,S004,P001,6,30,0.05,In-Store,22.1752,171,133.0511,37.9489,180,9,OK
10199,18-Dec-24,S003,P006,6,30,0.05,In-Store,22.117,171,132.7019,38.2981,180,9,OK
10348,23-Apr-24,S004,P001,6,30,0.05,Online,20.7671,171,124.6028,46.3972,180,9,OK
10507,15-Aug-24,S004,P006,6,30,0.05,Online,20.1327,171,120.796,50.204,180,9,OK
10811,21-Sep-24,S001,P008,6,30,0.05,In-Store,19.7017,171,118.2101,52.7899,180,9,OK
10818,04-May-24,S003,P007,6,30,0.05,Online,20.0498,171,120.2989,50.7011,180,9,OK
11021,09-Feb-24,S003,P008,6,30,0.05,In-Store,20.1638,171,120.9826,50.0174,180,9,OK
11242,08-Aug-24,S002,P003,6,30,0.05,Online,18.0438,171,108.2628,62.7372,180,9,OK
11277,28-Mar-24,S003,P008,6,30,0.05,Online,22.9113,171,137.4679,33.5321,180,9,OK
11293,19-Jul-24,S004,P001,6,30,0.05,In-Store,22.324,171,133.944,37.056,180,9,OK
11447,30-Aug-24,S002,P001,6,30,0.05,Online,22.3996,171,134.3974,36.6026,180,9,OK
11483,14-Jul-24,S004,P006,6,30,0.05,In-Store,22.2023,171,133.2136,37.7864,180,9,OK
11709,30-Jul-24,S003,P001,6,30,0.05,In-Store,23.3784,171,140.2703,30.7297,180,9,OK
11762,13-Nov-24,S001,P010,6,30,0.05,Online,18.2679,171,109.6076,61.3924,180,9,OK
12130,08-Mar-24,S001,P009,6,30,0.05,Online,18.7904,171,112.7423,58.2577,180,9,OK
12203,28-Dec-24,S004,P001,6,30,0.05,In-Store,18.7172,171,112.3035,58.6965,180,9,OK
12305,16-Apr-24,S002,P005,6,30,0.05,In-Store,19.8707,171,119.2244,51.7756,180,9,OK
12307,15-Sep-24,S001,P003,6,30,0.05,Online,15.0852,171,90.5114,80.4886,180,9,OK
12382,17-Nov-24,S003,P009,6,30,0.05,Online,17.8346,171,107.0077,63.9923,180,9,OK
12429,10-Jul-24,S003,P003,6,30,0.05,In-Store,22.4984,171,134.9904,36.0096,180,9,OK
13147,19-May-24,S002,P001,6,30,0.05,In-Store,19.6457,171,117.8744,53.1256,180,9,OK
13161,26-Mar-24,S002,P008,6,30,0.05,In-Store,17.1692,171,103.0153,67.9847,180,9,OK
13205,13-Jan-24,S003,P005,6,30,0.05,Online,19.0799,171,114.4792,56.5208,180,9,OK
13280,22-Jun-24,S001,P002,6,30,0.05,In-Store,23.737,171,142.4219,28.5781,180,9,OK
13323,17-Nov-24,S004,P005,6,30,0.05,Online,22.3062,171,133.837,37.163,180,9,OK
13710,06-Mar-24,S004,P004,6,30,0.05,In-Store,17.9089,171,107.4537,63.5463,180,9,OK
13823,09-May-24,S001,P006,6,30,0.05,Online,23.141,171,138.8457,32.1543,180,9,OK
14062,19-Mar-24,S004,P001,6,30,0.05,Online,15.065,171,90.3902,80.6098,180,9,OK
14246,28-Feb-24,S003,P003,6,30,0.05,Online,21.7058,171,130.2347,40.7653,180,9,OK
14724,12-Oct-24,S004,P010,6,30,0.05,Online,17.9345,171,107.6069,63.3931,180,9,OK
14987,13-Jan-24,S001,P001,6,30,0.05,In-Store,22.849,171,137.0937,33.9063,180,9,OK
15044,08-Jul-24,S001,P009,6,30,0.05,In-Store,16.9522,171,101.7132,69.2868,180,9,OK
15140,27-Feb-24,S004,P006,6,30,0.05,In-Store,19.6873,171,118.1241,52.8759,180,9,OK
15184,28-Jul-24,S004,P001,6,30,0.05,In-Store,18.4325,171,110.5948,60.4052,180,9,OK
15269,28-Feb-24,S004,P006,6,30,0.05,Online,15.5766,171,93.4598,77.5402,180,9,OK
15317,10-Dec-24,S004,P004,6,30,0.05,Online,19.17,171,115.0201,55.9799,180,9,OK
15318,25-Feb-24,S003,P010,6,30,0.05,In-Store,18.3305,171,109.9828,61.0172,180,9,OK
15486,27-Oct-24,S004,P009,6,30,0.05,In-Store,21.4049,171,128.4293,42.5707,180,9,OK
15578,26-Dec-24,S001,P005,6,30,0.05,In-Store,18.2632,171,109.5791,61.4209,180,9,OK
15596,08-Dec-24,S003,P009,6,30,0.05,In-Store,21.193,171,127.158,43.842,180,9,OK
15604,06-Jul-24,S004,P006,6,30,0.05,Online,17.5374,171,105.2246,65.7754,180,9,OK
15650,09-Jan-24,S002,P007,6,30,0.05,Online,20.2379,171,121.4271,49.5729,180,9,OK
15808,08-Jun-24,S002,P006,6,30,0.05,Online,22.246,171,133.4762,37.5238,180,9,OK
15809,20-Sep-24,S002,P001,6,30,0.05,Online,22.6059,171,135.6355,35.3645,180,9,OK
15911,05-Mar-24,S001,P003,6,30,0.05,In-Store,19.6957,171,118.1742,52.8258,180,9,OK
16337,15-Sep-24,S003,P002,6,30,0.05,Online,18.2683,171,109.61,61.39,180,9,OK
16542,26-Jun-24,S003,P006,6,30,0.05,In-Store,23.0082,171,138.0493,32.9507,180,9,OK
16929,30-Mar-24,S002,P002,6,30,0.05,In-Store,18.4365,171,110.6191,60.3809,180,9,OK
17285,01-Apr-24,S001,P007,6,30,0.05,Online,20.4673,171,122.8037,48.1963,180,9,OK
17326,30-Apr-24,S003,P010,6,30,0.05,Online,18.2996,171,109.7975,61.2025,180,9,OK
17347,29-Jun-24,S003,P004,6,30,0.05,In-Store,16.3935,171,98.3613,72.6387,180,9,OK
17453,05-Aug-24,S002,P003,6,30,0.05,Online,15.722,171,94.3319,76.6681,180,9,OK
17511,14-Mar-24,S004,P008,6,30,0.05,In-Store,18.0176,171,108.1058,62.8942,180,9,OK
17935,21-Jun-24,S002,P008,6,30,0.05,In-Store,20.9169,171,125.5017,45.4983,180,9,OK
17943,25-Sep-24,S003,P009,6,30,0.05,Online,17.6699,171,106.0195,64.9805,180,9,OK
17985,03-Jun-24,S004,P008,6,30,0.05,In-Store,15.4637,171,92.782,78.218,180,9,OK
18131,04-Oct-24,S004,P008,6,30,0.05,Online,20.844,171,125.0642,45.9358,180,9,OK
18229,28-Apr-24,S001,P008,6,30,0.05,In-Store,23.8714,171,143.2285,27.7715,180,9,OK
18304,10-Apr-24,S003,P006,6,30,0.05,In-Store,15.5604,171,93.3624,77.6376,180,9,OK
18375,30-Oct-24,S001,P009,6,30,0.05,In-Store,21.1667,171,127.0001,43.9999,180,9,OK
18499,04-Mar-24,S003,P008,6,30,0.05,In-Store,22.6263,171,135.7575,35.2425,180,9,OK
18818,21-Aug-24,S003,P006,6,30,0.05,In-Store,16.7015,171,100.2088,70.7912,180,9,OK
19019,29-Aug-24,S004,P004,6,30,0.05,In-Store,17.3093,171,103.8557,67.1443,180,9,OK
19235,31-Mar-24,S001,P003,6,30,0.05,In-Store,21.1353,171,126.8119,44.1881,180,9,OK
19541,10-Mar-24,S004,P005,6,30,0.05,In-Store,22.9014,171,137.4086,33.5914,180,9,OK
19862,07-May-24,S001,P009,6,30,0.05,In-Store,22.4069,171,134.4416,36.5584,180,9,OK
41,15-Nov-24,S004,P003,2,30,0.05,In-Store,21.5706,57,43.1412,13.8588,60,3,OK
562,29-Sep-24,S002,P002,2,30,0.05,In-Store,17.3408,57,34.6816,22.3184,60,3,OK
847,18-Jun-24,S001,P009,2,30,0.05,Online,19.884,57,39.7681,17.2319,60,3,OK
1079,11-Feb-24,S004,P002,2,30,0.05,Online,20.383,57,40.7659,16.2341,60,3,OK
1280,06-Nov-24,S001,P002,2,30,0.05,Online,18.0176,57,36.0353,20.9647,60,3,OK
1344,11-Feb-24,S001,P009,2,30,0.05,In-Store,21.3269,57,42.6538,14.3462,60,3,OK
1473,10-Aug-24,S002,P002,2,30,0.05,In-Store,19.9139,57,39.8278,17.1722,60,3,OK
1854,10-Feb-24,S004,P002,2,30,0.05,Online,22.1853,57,44.3705,12.6295,60,3,OK
2081,30-Oct-24,S001,P007,2,30,0.05,Online,15.0324,57,30.0648,26.9352,60,3,OK
2351,21-May-24,S004,P005,2,30,0.05,In-Store,17.6556,57,35.3113,21.6887,60,3,OK
2488,09-Nov-24,S001,P002,2,30,0.05,Online,20.5217,57,41.0433,15.9567,60,3,OK
2553,12-Feb-24,S003,P008,2,30,0.05,In-Store,15.1327,57,30.2654,26.7346,60,3,OK
2861,02-Jul-24,S001,P006,2,30,0.05,In-Store,16.7203,57,33.4407,23.5593,60,3,OK
3065,20-Nov-24,S003,P004,2,30,0.05,In-Store,16.5421,57,33.0842,23.9158,60,3,OK
3270,17-Jan-24,S001,P002,2,30,0.05,In-Store,18.7699,57,37.5397,19.4603,60,3,OK
3329,22-Sep-24,S003,P006,2,30,0.05,In-Store,15.3274,57,30.6548,26.3452,60,3,OK
3460,06-Sep-24,S002,P003,2,30,0.05,In-Store,15.8362,57,31.6725,25.3275,60,3,OK
3469,04-May-24,S004,P003,2,30,0.05,Online,21.2564,57,42.5127,14.4873,60,3,OK
3751,10-Feb-24,S001,P007,2,30,0.05,In-Store,21.0013,57,42.0027,14.9973,60,3,OK
4041,03-Apr-24,S001,P001,2,30,0.05,Online,23.0768,57,46.1536,10.8464,60,3,OK
4156,25-Jan-24,S003,P003,2,30,0.05,In-Store,16.7526,57,33.5052,23.4948,60,3,OK
4158,24-Jul-24,S003,P005,2,30,0.05,Online,17.7582,57,35.5164,21.4836,60,3,OK
4270,28-Jul-24,S003,P010,2,30,0.05,Online,20.0829,57,40.1658,16.8342,60,3,OK
4415,30-Jul-24,S004,P002,2,30,0.05,In-Store,16.3668,57,32.7336,24.2664,60,3,OK
4466,05-Jul-24,S002,P009,2,30,0.05,In-Store,19.7842,57,39.5685,17.4315,60,3,OK
4988,15-Dec-24,S001,P002,2,30,0.05,In-Store,20.5623,57,41.1245,15.8755,60,3,OK
5122,06-Jan-24,S004,P006,2,30,0.05,Online,16.8723,57,33.7446,23.2554,60,3,OK
5265,15-Aug-24,S004,P004,2,30,0.05,Online,22.1994,57,44.3987,12.6013,60,3,OK
5440,20-Jan-24,S004,P006,2,30,0.05,Online,20.5666,57,41.1332,15.8668,60,3,OK
5600,30-Oct-24,S004,P003,2,30,0.05,In-Store,21.6071,57,43.2141,13.7859,60,3,OK
5703,04-Apr-24,S001,P006,2,30,0.05,In-Store,18.2102,57,36.4204,20.5796,60,3,OK
6192,29-Nov-24,S002,P007,2,30,0.05,Online,16.4582,57,32.9164,24.0836,60,3,OK
6315,25-May-24,S003,P009,2,30,0.05,In-Store,17.1823,57,34.3645,22.6355,60,3,OK
6580,26-Jun-24,S002,P001,2,30,0.05,In-Store,17.8376,57,35.6752,21.3248,60,3,OK
6746,16-Jul-24,S003,P007,2,30,0.05,Online,20.8968,57,41.7935,15.2065,60,3,OK
6923,09-Dec-24,S003,P006,2,30,0.05,In-Store,20.0568,57,40.1136,16.8864,60,3,OK
6952,10-Apr-24,S004,P003,2,30,0.05,Online,21.2623,57,42.5247,14.4753,60,3,OK
7260,01-Oct-24,S004,P002,2,30,0.05,Online,21.4374,57,42.8747,14.1253,60,3,OK
7571,17-Nov-24,S004,P007,2,30,0.05,Online,23.0201,57,46.0401,10.9599,60,3,OK
7940,11-Sep-24,S001,P001,2,30,0.05,Online,16.2299,57,32.4597,24.5403,60,3,OK
8108,04-Feb-24,S001,P006,2,30,0.05,Online,20.9189,57,41.8378,15.1622,60,3,OK
8185,16-May-24,S003,P006,2,30,0.05,In-Store,19.8484,57,39.6967,17.3033,60,3,OK
8505,27-Jan-24,S001,P004,2,30,0.05,Online,21.748,57,43.496,13.504,60,3,OK
8713,30-Mar-24,S004,P001,2,30,0.05,In-Store,18.1287,57,36.2574,20.7426,60,3,OK
8767,02-Dec-24,S001,P002,2,30,0.05,Online,15.5676,57,31.1353,25.8647,60,3,OK
8800,25-Apr-24,S003,P009,2,30,0.05,In-Store,19.2757,57,38.5514,18.4486,60,3,OK
8981,28-Oct-24,S001,P003,2,30,0.05,Online,20.5279,57,41.0558,15.9442,60,3,OK
9279,26-Jan-24,S003,P008,2,30,0.05,Online,23.4744,57,46.9489,10.0511,60,3,OK
9289,19-Nov-24,S001,P003,2,30,0.05,In-Store,15.5831,57,31.1663,25.8337,60,3,OK
9294,13-Jun-24,S001,P006,2,30,0.05,In-Store,21.4776,57,42.9552,14.0448,60,3,OK
9357,31-Mar-24,S004,P001,2,30,0.05,In-Store,16.7889,57,33.5779,23.4221,60,3,OK
9398,22-Jan-24,S003,P006,2,30,0.05,In-Store,23.4436,57,46.8872,10.1128,60,3,OK
9427,20-May-24,S002,P010,2,30,0.05,In-Store,19.2874,57,38.5748,18.4252,60,3,OK
9473,27-May-24,S004,P003,2,30,0.05,Online,15.2241,57,30.4482,26.5518,60,3,OK
9494,26-Jan-24,S003,P008,2,30,0.05,Online,17.6584,57,35.3168,21.6832,60,3,OK
9574,11-May-24,S003,P010,2,30,0.05,Online,17.5693,57,35.1386,21.8614,60,3,OK
9628,26-Jul-24,S003,P008,2,30,0.05,In-Store,21.4023,57,42.8046,14.1954,60,3,OK
9674,10-Oct-24,S004,P001,2,30,0.05,Online,20.6487,57,41.2973,15.7027,60,3,OK
9711,22-Jul-24,S002,P009,2,30,0.05,In-Store,19.8457,57,39.6913,17.3087,60,3,OK
9806,20-Jan-24,S004,P009,2,30,0.05,In-Store,21.6478,57,43.2956,13.7044,60,3,OK
9854,23-Jul-24,S002,P009,2,30,0.05,Online,16.9587,57,33.9175,23.0825,60,3,OK
10124,13-Apr-24,S004,P005,2,30,0.05,Online,22.1571,57,44.3142,12.6858,60,3,OK
10225,18-Mar-24,S001,P010,2,30,0.05,In-Store,15.5275,57,31.055,25.945,60,3,OK
10320,06-Oct-24,S002,P001,2,30,0.05,Online,17.3235,57,34.647,22.353,60,3,OK
10449,10-Jul-24,S002,P003,2,30,0.05,Online,20.7034,57,41.4068,15.5932,60,3,OK
10540,07-Dec-24,S004,P009,2,30,0.05,Online,23.9294,57,47.8588,9.1412,60,3,OK
10904,12-Sep-24,S003,P004,2,30,0.05,Online,18.4485,57,36.897,20.103,60,3,OK
11039,01-Sep-24,S003,P005,2,30,0.05,Online,18.3182,57,36.6364,20.3636,60,3,OK
11274,11-Jul-24,S003,P009,2,30,0.05,Online,23.282,57,46.564,10.436,60,3,OK
12055,13-Dec-24,S004,P003,2,30,0.05,Online,17.4083,57,34.8167,22.1833,60,3,OK
12106,04-Oct-24,S003,P003,2,30,0.05,Online,23.4283,57,46.8566,10.1434,60,3,OK
12116,13-Jan-24,S001,P004,2,30,0.05,In-Store,19.8084,57,39.6168,17.3832,60,3,OK
12266,09-Dec-24,S002,P009,2,30,0.05,In-Store,17.4609,57,34.9217,22.0783,60,3,OK
12412,14-Mar-24,S001,P008,2,30,0.05,In-Store,17.7108,57,35.4216,21.5784,60,3,OK
12520,28-Feb-24,S003,P006,2,30,0.05,In-Store,16.6082,57,33.2165,23.7835,60,3,OK
12686,20-May-24,S003,P008,2,30,0.05,Online,17.2148,57,34.4296,22.5704,60,3,OK
12777,12-Aug-24,S002,P003,2,30,0.05,In-Store,18.8007,57,37.6015,19.3985,60,3,OK
12850,29-Sep-24,S003,P002,2,30,0.05,In-Store,19.9405,57,39.8811,17.1189,60,3,OK
12913,24-Aug-24,S003,P008,2,30,0.05,Online,23.3294,57,46.6588,10.3412,60,3,OK
12993,03-Oct-24,S002,P008,2,30,0.05,In-Store,18.4628,57,36.9257,20.0743,60,3,OK
12997,20-Apr-24,S001,P007,2,30,0.05,In-Store,23.8337,57,47.6674,9.3326,60,3,OK
13001,07-Sep-24,S001,P007,2,30,0.05,Online,17.3974,57,34.7947,22.2053,60,3,OK
13012,02-Jan-24,S002,P007,2,30,0.05,In-Store,15.1606,57,30.3212,26.6788,60,3,OK
13068,09-Mar-24,S003,P004,2,30,0.05,In-Store,15.9296,57,31.8592,25.1408,60,3,OK
13122,13-Mar-24,S001,P006,2,30,0.05,In-Store,17.8708,57,35.7417,21.2583,60,3,OK
14243,23-Apr-24,S001,P006,2,30,0.05,Online,19.1167,57,38.2334,18.7666,60,3,OK
14253,04-Feb-24,S004,P006,2,30,0.05,In-Store,15.6784,57,31.3568,25.6432,60,3,OK
14306,25-Feb-24,S004,P007,2,30,0.05,Online,16.3544,57,32.7088,24.2912,60,3,OK
14518,17-Feb-24,S003,P003,2,30,0.05,In-Store,20.2528,57,40.5055,16.4945,60,3,OK
14857,02-Nov-24,S002,P001,2,30,0.05,Online,22.4698,57,44.9397,12.0603,60,3,OK
